artist_name,track_name,rank,playcount
Deftones,Diamond Eyes,13,10328593
Deftones,Hole in the Earth,14,9592172
Deftones,7 Words,15,8620808
Deftones,Risk,16,8960008
Deftones,Minerva,17,6506455
Deftones,Beauty School,18,9644939
Deftones,Beware,19,9947237
Deftones,RX Queen,20,5867485
The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,1,29864303
The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,2,24709065
The Smiths,This Charming Man - 2011 Remaster,3,24541436
The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",4,20589423
The Smiths,Back to the Old House - 2011 Remaster,5,22106900
The Smiths,This Night Has Opened My Eyes - 2011 Remaster,6,19511817
The Smiths,Bigmouth Strikes Again - 2011 Remaster,7,13196283
The Smiths,How Soon Is Now? - 2011 Remaster,8,10926663
The Smiths,I Know It's Over - 2011 Remaster,9,12814562
The Smiths,There Is a Light That Never Goes Out,10,10199330
The Smiths,This Charming Man,11,8213950
The Smiths,Pretty Girls Make Graves - 2011 Remaster,12,8251054
The Smiths,Well I Wonder - 2011 Remaster,13,6479489
The Smiths,That Joke Isn't Funny Anymore,14,5150305
The Smiths,Asleep - 2011 Remaster,15,6380771
The Smiths,Bigmouth Strikes Again,16,6141983
The Smiths,I Don't Owe You Anything - 2011 Remaster,17,4585121
The Smiths,How Soon Is Now?,18,4460010
The Smiths,Cemetry Gates - 2011 Remaster,19,5654285
The Smiths,Still Ill - 2011 Remaster,20,5469028
Linkin Park,In the End,1,38890232
Linkin Park,Numb,2,35519921
Linkin Park,Faint,3,28621630
Linkin Park,One Step Closer,4,24464859
Linkin Park,What I've Done,5,22916285
Linkin Park,Somewhere I Belong,6,22143521
Linkin Park,Crawling,7,19332738
Linkin Park,Papercut,8,19219262
Linkin Park,Breaking the Habit,9,18340546
Linkin Park,Bleed It Out,10,17085970
Linkin Park,Lying from You,11,15328308
Linkin Park,Given Up,12,14704526
Linkin Park,Leave Out All the Rest,13,13274068
Linkin Park,Points of Authority,14,10906664
Linkin Park,From the Inside,15,10858096
Linkin Park,Runaway,16,9681229
Linkin Park,A Place for My Head,17,10796059
Linkin Park,With You,18,9725732
Linkin Park,Don't Stay,19,9589459
Linkin Park,By Myself,20,8619376
Justin Bieber,Sorry,1,13294347
Justin Bieber,Beauty and a Beat,2,14502210
Justin Bieber,Baby,3,8673097
Justin Bieber,What Do You Mean?,4,11029707
Justin Bieber,Love Yourself,5,10688640
Justin Bieber,Boyfriend,6,8073929
Justin Bieber,Mistletoe,7,5628523
Justin Bieber,Confident,8,12030425
Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),9,7529763
Justin Bieber,Ghost,10,10484208
Justin Bieber,Company,11,7068294
Justin Bieber,One Time,12,5771966
Justin Bieber,Somebody to Love,13,4891734
Justin Bieber,DAISIES,14,5825572
Justin Bieber,As Long as You Love Me,15,4107374
Justin Bieber,Never Say Never,16,3615009
Justin Bieber,Hold On,17,5359358
Justin Bieber,One Less Lonely Girl,18,3240137
Justin Bieber,Love Me,19,3527047
Justin Bieber,All That Matters,20,4359724
The Neighbourhood,Sweater Weather,1,48934996
The Neighbourhood,Daddy Issues,2,30138090
The Neighbourhood,Softcore,3,25872475
The Neighbourhood,You Get Me So High,4,22882523
The Neighbourhood,Afraid,5,12570041
The Neighbourhood,Reflections,6,18301850
The Neighbourhood,Pretty Boy,7,13441030
The Neighbourhood,The Beach,8,10826509
The Neighbourhood,Cry Baby,9,12005155
The Neighbourhood,Stargazing,10,9214383
The Neighbourhood,A Little Death,11,8727590
The Neighbourhood,Nervous,12,7795692
The Neighbourhood,Wires,13,6253691
The Neighbourhood,Flawless,14,5956892
The Neighbourhood,Baby Came Home 2 / Valentines,15,6186482
The Neighbourhood,Devil's Advocate,16,6515581
The Neighbourhood,R.I.P. 2 My Youth,17,5875854
The Neighbourhood,Cherry Flavoured,18,5592945
The Neighbourhood,W.D.Y.W.F.M?,19,4825945
The Neighbourhood,Fallen Star,20,5825390
Coldplay,Yellow,1,38566060
Coldplay,Viva la Vida,2,40683910
Coldplay,The Scientist,3,31896663
Coldplay,Clocks,4,24682290
Coldplay,Fix You,5,26064626
Coldplay,Sparks,6,37424497
Coldplay,Paradise,7,19152809
Coldplay,Don't Panic,8,16183096
Coldplay,Trouble,9,12877168
Coldplay,In My Place,10,12535646
Coldplay,Speed of Sound,11,11791083
Coldplay,A Sky Full of Stars,12,12420417
Coldplay,Violet Hill,13,12336125
Coldplay,Adventure of a Lifetime,14,12207352
Coldplay,Shiver,15,9990063
Coldplay,Talk,16,9332260
Coldplay,Hymn for the Weekend,17,10971549
Coldplay,Green Eyes,18,8252881
Coldplay,God Put a Smile Upon Your Face,19,6788942
Coldplay,Strawberry Swing,20,8554679
Childish Gambino,Redbone,1,28450828
Childish Gambino,3005,2,22199619
Childish Gambino,Heartbeat,3,21003525
Childish Gambino,Me and Your Mama,4,22291206
Childish Gambino,LES,5,26021006
Childish Gambino,Bonfire,6,10521522
Childish Gambino,III. Urn,7,9990834
Childish Gambino,Sober,8,8557922
Childish Gambino,This Is America,9,7087469
Childish Gambino,IV. Sweatpants,10,9337954
Childish Gambino,Feels Like Summer,11,7779993
Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",12,7575331
Childish Gambino,I. The Worst Guys,13,5347223
Childish Gambino,Lithonia,14,5694051
Childish Gambino,Terrified,15,2766805
Childish Gambino,Fire Fly,16,3171807
Childish Gambino,I. Pink Toes,17,3372195
Childish Gambino,Baby Boy,18,2713945
Childish Gambino,Summertime Magic,19,3065370
Childish Gambino,Letter Home,20,2845844
The Marías,No One Noticed,1,32039083
The Marías,Sienna,2,19072622
The Marías,Heavy,3,16133893
The Marías,Only in My Dreams,4,8090094
The Marías,No One Noticed (Extended Spanish),5,7330991
The Marías,Run Your Mouth,6,8315987
The Marías,Nobody New,7,8517275
The Marías,Cariño,8,9168820
The Marías,Back To Me,9,9501662
The Marías,Paranoia,10,7662580
The Marías,Lejos de Ti,11,6513563
The Marías,Real Life,12,5547407
The Marías,Over the Moon,13,7181313
The Marías,Love You Anyway,14,4943058
The Marías,I Don't Know You,15,5277100
The Marías,No One Noticed (Extended English),16,4945530
The Marías,All I Really Want Is You,17,4559417
The Marías,Hush,18,3816676
The Marías,Spin Me Around,19,2669399
The Marías,Ay No Puedo,20,3254855
Travis Scott,Antidote,1,418764
Travis Scott,3500,2,161782
Travis Scott,90210,3,259097
Travis Scott,Backyard,4,215877
Travis Scott,Upper Echelon,5,91845
Travis Scott,Zombies,6,155064
Travis Scott,Pornography,7,782189
Travis Scott,Grey,8,181237
Travis Scott,Drugs You Should Try It,9,279272
Travis Scott,Basement Freestyle,10,170519
Travis Scott,Drugs You Should Try,11,296799
Travis Scott,Don't Play,12,75708
Travis Scott,Pray 4 Love,13,93223
Travis Scott,Impossible,14,127818
Travis Scott,Quintana Pt. 2,15,160780
Travis Scott,Nightcrawler,16,106689
Travis Scott,Apple Pie,17,118123
Travis Scott,I Can Tell,18,1228955
Travis Scott,Oh My Dis Side,19,104399
Travis Scott,A-Team,20,73461
SZA,Kill Bill,1,44236739
SZA,Snooze,2,25935743
SZA,Good Days,3,26401620
SZA,Broken Clocks,4,20206190
SZA,Saturn,5,18050788
SZA,Low,6,19108933
SZA,Love Galore (feat. Travis Scott),7,17247127
SZA,Nobody Gets Me,8,18962029
SZA,Open Arms (feat. Travis Scott),9,16183783
SZA,Shirt,10,15576994
SZA,The Weekend,11,11881398
SZA,Drew Barrymore,12,15687093
SZA,Normal Girl,13,14694757
SZA,Blind,14,12764142
SZA,I Hate U,15,12103297
SZA,Ghost in the Machine (feat. Phoebe Bridgers),16,12304350
SZA,Supermodel,17,13125231
SZA,Doves in the Wind (feat. Kendrick Lamar),18,9332063
SZA,Used (feat. Don Toliver),19,8826982
SZA,Seek & Destroy,20,9626194
Olivia Rodrigo,good 4 u,1,35661446
Olivia Rodrigo,deja vu,2,30084214
Olivia Rodrigo,drivers license,3,30362270
Olivia Rodrigo,vampire,4,33378418
Olivia Rodrigo,traitor,5,25156732
Olivia Rodrigo,"jealousy, jealousy",6,24713870
Olivia Rodrigo,brutal,7,22774955
Olivia Rodrigo,favorite crime,8,25536332
Olivia Rodrigo,bad idea right?,9,24926113
Olivia Rodrigo,happier,10,18526639
Olivia Rodrigo,lacy,11,20663081
Olivia Rodrigo,all-american bitch,12,21087797
Olivia Rodrigo,get him back!,13,20083587
Olivia Rodrigo,"1 step forward, 3 steps back",14,14631362
Olivia Rodrigo,enough for you,15,14447674
Olivia Rodrigo,obsessed,16,14150741
Olivia Rodrigo,love is embarrassing,17,18326210
Olivia Rodrigo,hope ur ok,18,11439126
Olivia Rodrigo,making the bed,19,15166078
Olivia Rodrigo,ballad of a homeschooled girl,20,14879212
Clairo,Sofia,1,26688458
Clairo,Bags,2,34061836
Clairo,Pretty Girl,3,15533964
Clairo,Juna,4,21356171
Clairo,4EVER,5,16251750
Clairo,Amoeba,6,20481717
Clairo,Flaming Hot Cheetos,7,14071463
Clairo,bubble gum,8,13787919
Clairo,Sexy To Someone,9,13995373
Clairo,Hello?,10,10196434
Clairo,Softly,11,10105259
Clairo,Slow Dance,12,8382524
Clairo,Add Up My Love,13,8464367
Clairo,Terrapin,14,6685622
Clairo,Second Nature,15,6614528
Clairo,Nomad,16,6809661
Clairo,How - demo,17,5328269
Clairo,North,18,6609954
Clairo,Alewife,19,5038440
Clairo,2 Hold U,20,4039886
Playboi Carti,Sky,1,25002836
Playboi Carti,Magnolia,2,20640992
Playboi Carti,Location,3,25108498
Playboi Carti,ILoveUIHateU,4,22981872
Playboi Carti,R.I.P.,5,20802749
Playboi Carti,Vamp Anthem,6,14614318
Playboi Carti,wokeuplikethis*,7,13189140
Playboi Carti,New Tank,8,15361091
Playboi Carti,Foreign,9,12009192
Playboi Carti,EVIL J0RDAN,10,9388954
Playboi Carti,Stop Breathing,11,13730653
Playboi Carti,FlatBed Freestyle,12,9272697
Playboi Carti,Rockstar Made,13,11349579
Playboi Carti,Lean 4 Real (feat. Skepta),14,11217980
Playboi Carti,RATHER LIE (with The Weeknd),15,11675668
Playboi Carti,Yah Mean,16,9680349
Playboi Carti,On That Time,17,10810816
Playboi Carti,Over,18,12847966
Playboi Carti,Flex,19,9403211
Playboi Carti,All Red,20,13544537
Michael Jackson,Billie Jean,1,24958757
Michael Jackson,Beat It,2,18003740
Michael Jackson,Thriller,3,13372789
Michael Jackson,Rock With You - Single Version,4,10429753
Michael Jackson,P.Y.T. (Pretty Young Thing),5,9040820
Michael Jackson,Don't Stop 'Til You Get Enough,6,7198145
Michael Jackson,Remember the Time,7,9074457
Michael Jackson,Smooth Criminal - 2012 Remaster,8,7959953
Michael Jackson,Black or White,9,6410641
Michael Jackson,Human Nature,10,7093746
Michael Jackson,Chicago,11,11057155
Michael Jackson,Wanna Be Startin' Somethin',12,5643685
Michael Jackson,They Don't Care About Us,13,6211419
Michael Jackson,Man in the Mirror,14,5704335
Michael Jackson,Bad,15,5138593
Michael Jackson,Smooth Criminal,16,5664529
Michael Jackson,Dirty Diana,17,4908233
Michael Jackson,The Way You Make Me Feel - 2012 Remaster,18,4219435
Michael Jackson,The Way You Make Me Feel,19,4222215
Michael Jackson,Love Never Felt So Good,20,4992455
TV Girl,Lovers Rock,1,49142155
TV Girl,Not Allowed,2,37439221
TV Girl,Cigarettes out the Window,3,30587086
TV Girl,Blue Hair,4,21187728
TV Girl,The Blonde,5,16020101
TV Girl,It Almost Worked,6,13583673
TV Girl,Loving Machine,7,11789537
TV Girl,Taking What's Not Yours,8,13223417
TV Girl,Birds Dont Sing,9,9692443
TV Girl,Louise,10,8624570
TV Girl,Hate Yourself,11,6616963
TV Girl,Song About Me,12,5823726
TV Girl,Safeword,13,4287090
TV Girl,Daughter of a Cop,14,3763974
TV Girl,Pretty Boy,15,3964365
TV Girl,Pantyhose,16,3292870
TV Girl,My Girlfriend,17,3111807
TV Girl,For You,18,2523599
TV Girl,(Do The) Act Like You Never Met Me,19,2424727
TV Girl,Heaven Is a Bedroom,20,2245959
Katy Perry,I Kissed a Girl,1,22525504
Katy Perry,Hot n Cold,2,19346116
Katy Perry,Last Friday Night (T.G.I.F.),3,21966021
Katy Perry,Teenage Dream,4,23764453
Katy Perry,Firework,5,18458671
Katy Perry,The One That Got Away,6,19036672
Katy Perry,California Gurls,7,13327160
Katy Perry,Dark Horse,8,12973290
Katy Perry,E.T.,9,15486021
Katy Perry,Roar,10,12384326
Katy Perry,Part of Me,11,10685121
Katy Perry,Wide Awake,12,9622969
Katy Perry,Waking Up in Vegas,13,6993032
Katy Perry,Thinking of You,14,8760222
Katy Perry,Unconditionally,15,6906781
Katy Perry,Ur So Gay,16,4784698
Katy Perry,Harleys in Hawaii,17,10594756
Katy Perry,California Gurls (feat. Snoop Dogg),18,5058087
Katy Perry,Peacock,19,5047972
Katy Perry,Birthday,20,4639796
Future,Mask Off,1,12533341
Future,Like That,2,22221094
Future,Type Shit,3,15705965
Future,WAIT FOR U (feat. Drake & Tems),4,13715005
Future,Life Is Good (feat. Drake),5,9836417
Future,Solo,6,12602768
Future,Low Life (feat. The Weeknd),7,10701502
Future,PUFFIN ON ZOOTIEZ,8,11570296
Future,The Percocet & Stripper Joint,9,9119879
Future,I Serve the Base,10,7309601
Future,Cinderella,11,7037128
Future,WE STILL DON'T TRUST YOU,12,5310887
Future,Young Metro,13,4350810
Future,Codeine Crazy,14,8093842
Future,LIL DEMON,15,3768182
Future,We Don't Trust You,16,3716238
Future,Too Comfortable,17,4266415
Future,Fine China,18,4534002
Future,March Madness,19,4359115
Future,Drankin N Smokin,20,3956329
Zara Larsson,Lush Life,1,13279732
Zara Larsson,Never Forget You,2,4559324
Zara Larsson,Midnight Sun,3,10663225
Zara Larsson,Ain't My Fault,4,3824753
Zara Larsson,Ruin My Life,5,3996132
Zara Larsson,Can't Tame Her,6,2720002
Zara Larsson,Pretty Ugly,7,2322899
Zara Larsson,Blue Moon,8,1778949
Zara Larsson,I Would Like,9,1431884
Zara Larsson,Hot & Sexy,10,2062291
Zara Larsson,Uncover,11,1140043
Zara Larsson,Crush,12,1397696
Zara Larsson,WOW,13,1535756
Zara Larsson,WOW (feat. Sabrina Carpenter) - Remix,14,998282
Zara Larsson,I Can't Fall in Love Without You,15,1014866
Zara Larsson,Eurosummer,16,1645326
Zara Larsson,Girl's Girl,17,1336611
Zara Larsson,On My Love,18,956451
Zara Larsson,Love Me Land,19,2221948
Zara Larsson,All the Time,20,1582464
Dominic Fike,Babydoll,1,22059228
Dominic Fike,3 Nights,2,12072075
Dominic Fike,misses,3,6828231
Dominic Fike,Mama's Boy,4,7223440
Dominic Fike,Phone Numbers,5,5591764
Dominic Fike,Why,6,6557758
Dominic Fike,Superstar Sh*t,7,4468367
Dominic Fike,She Wants My Money,8,3801088
Dominic Fike,How Much Is Weed?,9,5101917
Dominic Fike,Westcoast Collective,10,3303937
Dominic Fike,Mona Lisa,11,2721833
Dominic Fike,10x Stronger,12,1781157
Dominic Fike,Vampire,13,2912582
Dominic Fike,Mona Lisa (Spider-Man: Across the Spider-Verse),14,2759185
Dominic Fike,Think Fast (feat. Weezer),15,2313513
Dominic Fike,Wurli,16,2873475
Dominic Fike,Politics & Violence,17,2993454
Dominic Fike,White Keys,18,1890078
Dominic Fike,Come Here,19,1997828
Dominic Fike,Frisky,20,2592804
Beyoncé,Halo,1,14570121
Beyoncé,Crazy in Love (feat. JAY-Z),2,13472437
Beyoncé,Single Ladies (Put a Ring on It),3,10499403
Beyoncé,Irreplaceable,4,10637424
Beyoncé,If I Were a Boy,5,7582882
Beyoncé,Sweet Dreams,6,9561437
Beyoncé,Love on Top,7,9796320
Beyoncé,Diva,8,8697008
Beyoncé,CUFF IT,9,16570350
Beyoncé,Run the World (Girls),10,6698802
Beyoncé,Naughty Girl,11,5724963
Beyoncé,Partition,12,9313181
Beyoncé,7/11,13,6807406
Beyoncé,Beautiful Liar,14,5526655
Beyoncé,Formation,15,10214345
Beyoncé,BREAK MY SOUL,16,13238871
Beyoncé,TEXAS HOLD 'EM,17,8111069
Beyoncé,Crazy in Love,18,3476961
Beyoncé,AMERICA HAS A PROBLEM,19,12408700
Beyoncé,ALIEN SUPERSTAR,20,15920010
The Beatles,Here Comes the Sun - Remastered 2009,1,12810945
The Beatles,Hey Jude,2,8991505
The Beatles,Eleanor Rigby,3,9342507
The Beatles,Come Together,4,8836784
The Beatles,Let It Be,5,9181108
The Beatles,Yellow Submarine,6,7285888
The Beatles,Yesterday,7,8810849
The Beatles,Come Together - Remastered 2009,8,7917602
The Beatles,Help!,9,7789535
The Beatles,All You Need Is Love,10,7110949
The Beatles,Here Comes the Sun,11,8458717
The Beatles,Yesterday - Remastered 2009,12,8244421
The Beatles,Blackbird - Remastered 2009,13,8403753
The Beatles,Lucy in the Sky With Diamonds,14,7222346
The Beatles,Something - Remastered 2009,15,9582777
The Beatles,Something,16,7385806
The Beatles,In My Life - Remastered 2009,17,8666865
The Beatles,Penny Lane,18,5641292
The Beatles,While My Guitar Gently Weeps,19,6659546
The Beatles,Let It Be - Remastered 2009,20,6135124
Lorde,Royals,1,21436124
Lorde,Ribs,2,34345942
Lorde,Team,3,20436172
Lorde,Tennis Court,4,14295911
Lorde,Green Light,5,20488804
Lorde,Buzzcut Season,6,17701049
Lorde,Liability,7,18677227
Lorde,Supercut,8,21558968
Lorde,Perfect Places,9,16363962
Lorde,400 Lux,10,11131460
Lorde,Glory and Gore,11,8495122
Lorde,A World Alone,12,8929924
Lorde,The Love Club,13,7397819
Lorde,Writer in the Dark,14,11115261
Lorde,The Louvre,15,12729634
Lorde,Homemade Dynamite,16,10262299
Lorde,White Teeth Teens,17,6391037
Lorde,Solar Power,18,10216921
Lorde,What Was That,19,11340042
Lorde,Sober,20,9605306
Nirvana,Smells Like Teen Spirit,1,41238319
Nirvana,Come as You Are,2,39890203
Nirvana,Lithium,3,25033789
Nirvana,About a Girl,4,23125182
Nirvana,Heart-Shaped Box,5,24484272
Nirvana,Dumb,6,20939243
Nirvana,In Bloom,7,17691230
Nirvana,All Apologies,8,16705537
Nirvana,Something in the Way,9,18513633
Nirvana,Rape Me,10,16655224
Nirvana,Polly,11,12541748
Nirvana,Breed,12,13261617
Nirvana,Drain You,13,13820475
Nirvana,The Man Who Sold the World,14,10342174
Nirvana,On a Plain,15,9055039
Nirvana,Territorial Pissings,16,8515555
Nirvana,Pennyroyal Tea,17,8653036
Nirvana,Lounge Act,18,9134473
Nirvana,Love Buzz,19,7969804
Nirvana,Stay Away,20,6487626
Mac Miller,The Spins,1,21405485
Mac Miller,Self Care,2,15776311
Mac Miller,Small Worlds,3,12351802
Mac Miller,Come Back to Earth,4,13155734
Mac Miller,Knock Knock,5,6108439
Mac Miller,Congratulations (feat. Bilal),6,11834609
Mac Miller,Blue World,7,10114581
Mac Miller,Weekend (feat. Miguel),8,8688587
Mac Miller,Good News,9,11375232
Mac Miller,My Favorite Part,10,6988188
Mac Miller,Dang! (feat. Anderson .Paak),11,7352027
Mac Miller,What's the Use?,12,7190992
Mac Miller,Hurt Feelings,13,7268414
Mac Miller,Ladders,14,7005425
Mac Miller,Love Lost,15,7149089
Mac Miller,Nikes on My Feet,16,7003538
Mac Miller,Woods,17,6606791
Mac Miller,Donald Trump,18,4176352
Mac Miller,Circles,19,6764927
Mac Miller,Jet Fuel,20,5718679
Britney Spears,Toxic,1,30008997
Britney Spears,Gimme More,2,25041846
Britney Spears,Womanizer,3,21402205
Britney Spears,...Baby One More Time,4,16363192
Britney Spears,Oops!...I Did It Again,5,13384222
Britney Spears,Circus,6,17962978
Britney Spears,If U Seek Amy,7,12480472
Britney Spears,I'm a Slave 4 U,8,10132652
Britney Spears,Piece of Me,9,10954094
Britney Spears,I Wanna Go,10,9973032
Britney Spears,Criminal,11,8396044
Britney Spears,Till the World Ends,12,10209442
Britney Spears,Break the Ice,13,8978176
Britney Spears,3,14,7977602
Britney Spears,Everytime,15,6078362
Britney Spears,Lucky,16,5258004
Britney Spears,My Only Wish (This Year),17,2606020
Britney Spears,Stronger,18,5368821
Britney Spears,Radar,19,7380603
Britney Spears,Hold It Against Me,20,10521848
Maroon 5,This Love,1,20018781
Maroon 5,She Will Be Loved,2,12533963
Maroon 5,Payphone,3,14773156
Maroon 5,Maps,4,15450432
Maroon 5,Sunday Morning,5,11293314
Maroon 5,One More Night,6,11594602
Maroon 5,Animals,7,11256964
Maroon 5,Sugar,8,9476701
Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",9,7007373
Maroon 5,Harder to Breathe,10,6385340
Maroon 5,Misery,11,7316715
Maroon 5,Makes Me Wonder,12,6849757
Maroon 5,She Will Be Loved - Radio Mix,13,5588776
Maroon 5,Won't Go Home Without You,14,6664523
Maroon 5,Memories,15,5290057
Maroon 5,Wake Up Call,16,4583265
Maroon 5,What Lovers Do (feat. SZA),17,3870745
Maroon 5,Daylight,18,3546591
Maroon 5,Moves Like Jagger - Studio Recording From The Voice Performance,19,2805926
Maroon 5,Shiver,20,2475654
sombr,back to friends,1,23226529
sombr,undressed,2,14964110
sombr,12 to 12,3,8636142
sombr,would've been you,4,4362637
sombr,we never dated,5,5027798
sombr,do i ever cross your mind,6,3753334
sombr,i don't know you anymore,7,2105159
sombr,i wish i knew how to quit you,8,1586771
sombr,Homewrecker,9,2182589
sombr,crushing,10,1428424
sombr,makes me want you,11,1303241
sombr,caroline,12,1247099
sombr,canal street,13,825931
sombr,come closer,14,926626
sombr,under the mat,15,810577
sombr,dime,16,673586
sombr,perfume,17,665495
sombr,savior,18,690927
sombr,never find u,19,555342
sombr,in your arms,20,651853
Lil Uzi Vert,XO TOUR Llif3,1,25650349
Lil Uzi Vert,20 Min,2,23948603
Lil Uzi Vert,Just Wanna Rock,3,13111579
Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),4,16082241
Lil Uzi Vert,Money Longer,5,9076427
Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,6,7801687
Lil Uzi Vert,Homecoming,7,8078842
Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),8,8728458
Lil Uzi Vert,Silly Watch,9,6852036
Lil Uzi Vert,Erase Your Social,10,7883597
Lil Uzi Vert,Myron,11,6489084
Lil Uzi Vert,Flooded the Face,12,6703645
Lil Uzi Vert,Sauce It Up,13,5803035
Lil Uzi Vert,Sanguine Paradise,14,6680449
Lil Uzi Vert,Baby Pluto,15,5538222
Lil Uzi Vert,You Was Right,16,4788038
Lil Uzi Vert,Lo Mein,17,5096505
Lil Uzi Vert,P2,18,5385972
Lil Uzi Vert,Yessirskiii,19,5506323
Lil Uzi Vert,Aye (feat. Travis Scott),20,3423918
Twenty One Pilots,Stressed Out,1,21407201
Twenty One Pilots,Ride,2,15688835
