week_date,artist,track,streams,position,weeks_on_chart,viral_hit,uri
2026-01-29,RAYE,WHERE IS MY HUSBAND!,29143826,6,19,False,spotify:track:55lijDD6OAjLFFUHU9tcDm
2026-01-29,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden,28774803,7,32,False,spotify:track:1CPZ5BxNNd0n0nF4Orb9JS
2026-01-29,Bruno Mars,I Just Might,28562625,8,3,True,spotify:track:12bYYQaLqHliSXvRIYlq8G
2026-01-29,Zara Larsson,Lush Life,28223716,9,23,False,spotify:track:1rIKgCH4H52lrvDcz50hS8
2026-01-29,SIENNA SPIRO,Die On This Hill,24988009,10,7,False,spotify:track:2gYTC8DsplN3RNdpdBcCOQ
2026-01-29,Olivia Dean,So Easy (To Fall In Love),24894431,11,18,False,spotify:track:6sGIMrtIzQjdzNndVxe397
2026-01-29,"Dave, Tems",Raindance (feat. Tems),23854908,12,9,False,spotify:track:3oTuTpF1F3A7rEC6RKsMRz
2026-01-29,Alex Warren,Ordinary,22369910,13,51,False,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ
2026-01-29,The Police,Every Breath You Take,20971791,14,216,False,spotify:track:1JSTJqkT5qHq8MDJnJbRE1
2026-01-29,"Lady Gaga, Bruno Mars",Die With A Smile,20900704,15,76,False,spotify:track:7so0lgd0zP2Sbgs2d7a1SZ
2026-01-29,She & Him,I Thought I Saw Your Face Today,20774637,16,8,False,spotify:track:0myRViRgmQ3J8izICXEAVO
2026-01-29,Billie Eilish,BIRDS OF A FEATHER,19310534,17,89,False,spotify:track:6dOtVTDdiauQNBQEDOtlAB
2026-01-29,The Goo Goo Dolls,Iris,19243298,18,126,False,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
2026-01-29,Gigi Perez,Sailor Song,18778732,19,76,False,spotify:track:21IYMdzTrzSe191Cy5eMap
2026-01-29,Bad Bunny,BAILE INoLVIDABLE,17120238,20,56,False,spotify:track:2lTm559tuIvatlT1u0JYG2
2026-01-29,The Neighbourhood,Sweater Weather,17015189,21,283,False,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6
2026-01-29,"Peso Pluma, Tito Double P",dopamina,16990252,22,5,False,spotify:track:3e32UUqXzrI4g2y5kNZrwC
2026-01-29,Ravyn Lenae,Love Me Not,16976596,23,45,False,spotify:track:4WFgvKVfEhb3IUAFGrutTR
2026-01-29,"PinkPantheress, Zara Larsson",Stateside + Zara Larsson,16801887,24,3,False,spotify:track:1DwscornXpj8fmOmYVlqZt
2026-01-29,KATSEYE,Gabriela,16608299,25,32,False,spotify:track:1xOqGUkyxGQRdCvGpvWKmL
2026-01-29,"Disco Lines, Tinashe",No Broke Boys,16371668,26,31,False,spotify:track:3cZajhyr8LmtPfHZ9296tj
2026-01-29,Bad Bunny,DtMF,15745189,27,56,False,spotify:track:3sK8wGT43QFpWrvNQsrQya
2026-01-29,Tyla,CHANEL,15718429,28,11,False,spotify:track:4VxTzYm00mg82MuoT35Ja7
2026-01-29,Bruno Mars,Locked out of Heaven,15633560,29,182,False,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI
2026-01-29,Bruno Mars,That's What I Like,15622184,30,170,False,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
2026-01-29,"El Bogueto, Yung Beef",Cuando No Era Cantante,15497138,31,15,False,spotify:track:44xDy4h27s4ENaC8fKnCoC
2026-01-29,sombr,12 to 12,15470831,32,27,False,spotify:track:05od2qm2MTSKCHxy1GBp5W
2026-01-29,Taylor Swift,Opalite,15264310,33,17,False,spotify:track:3yWuTOYDztXjZxdE2cIRUa
2026-01-29,Radiohead,Creep,15161481,34,113,False,spotify:track:70LcF31zb1H0PyJoS1Sx1r
2026-01-29,"DJ Snake, Justin Bieber",Let Me Love You,15119932,35,90,False,spotify:track:0lYBSQXN6rCTvUZvg9S0lU
2026-01-29,"Drake, Wizkid, Kyla",One Dance,15091243,36,263,False,spotify:track:1zi7xx7UVEFkmKfv06H8x0
2026-01-29,"El Bogueto, Anuel AA, Fuerza Regida, Yung Beef",Cuando No Era Cantante - Remix,15046214,37,7,False,spotify:track:2pbSCYzxrG0wa6qcj8IyiE
2026-01-29,Lil Uzi Vert,What You Saying,14856339,38,4,False,spotify:track:7cjoZVmWe2xsGR4wcXiV2v
2026-01-29,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",14793054,39,121,False,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW
2026-01-29,Jin,Don’t Say You Love Me,14481339,40,37,False,spotify:track:27xkOIER6uDLKALIelHylZ
2026-01-29,EsDeeKid,4 Raws,14420800,41,9,False,spotify:track:554qQSs9lpRVq6TlaaiIKT
2026-01-29,Billie Eilish,WILDFLOWER,14285293,42,89,False,spotify:track:3QaPy1KgI7nu9FJEQUgn6h
2026-01-29,Coldplay,Sparks,14200014,43,75,False,spotify:track:7D0RhFcb3CrfPuTJ0obrod
2026-01-29,Jimin,Who,14171867,44,80,False,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU
2026-01-29,Arctic Monkeys,I Wanna Be Yours,14033572,45,186,False,spotify:track:5XeFesFbtLpXzIVDNQP22n
2026-01-29,Coldplay,Yellow,13981880,46,267,False,spotify:track:3AJwUDP919kvQ9QcozQPxg
2026-01-29,"Ryan Castro, Kapo, Gangsta",LA VILLA,13964165,47,3,False,spotify:track:2ZyrAym0sRLwt4PhGotHuI
2026-01-29,Nadhif Basalamah,kota ini tak sama tanpamu,13860074,48,4,False,spotify:track:13CwOTXUgBugeBByE9oIWb
2026-01-29,Harry Styles,As It Was,13720809,49,193,False,spotify:track:4Dvkj6JhhA12EX05fT7y2e
2026-01-29,Benson Boone,Beautiful Things,13541637,50,106,False,spotify:track:3xkHsmpQCBMytMJNiDf3Ii
2026-01-29,"The Weeknd, Daft Punk",Starboy,13487098,51,278,False,spotify:track:7MXVkk9YMctZqd1Srtv4MB
2026-01-29,Idgitaf,Sedia Aku Sebelum Hujan,13451783,52,9,False,spotify:track:64qfw9JZl3RYCrq4Mn0WvT
2026-01-29,"DJ Japa NK, MC Meno K, MC Ryan SP, Mc Jacaré, DJ DAVI DOGDOG",Posso Até Não Te Dar Flores,13404979,53,15,False,spotify:track:4G7bbgD2DHORU4frrWoCXp
2026-01-29,"Peso Pluma, Tito Double P",7-3,13341321,54,5,False,spotify:track:4lzo6zPM2paqyP8oBp3DOs
2026-01-29,"ROSÉ, Bruno Mars",APT.,12946340,55,67,False,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c
2026-01-29,Sabrina Carpenter,Espresso,12800042,56,94,False,spotify:track:2HRqTpkrJO5ggZyyK6NPWz
2026-01-29,"Peso Pluma, Tito Double P",daño,12570595,57,5,False,spotify:track:136BeIIoBGrrU9fI1jbcDR
2026-01-29,Daniel Caesar,Who Knows,12530801,58,10,False,spotify:track:6DH13QYXK7lKkYHSU88N48
2026-01-29,"W Sound, Beéle, Ovy On The Drums",La Plena - W Sound 05,12478172,59,48,False,spotify:track:6iOndD4OFo7GkaDypWQIou
2026-01-29,Teddy Swims,Lose Control,12424809,60,116,False,spotify:track:17phhZDn6oGtzMe56NuWvj
2026-01-29,Neton Vega,Pvta Luna,12337763,61,11,False,spotify:track:33MeEaRCeIQMSRyFTr5ZJU
2026-01-29,The Killers,Mr. Brightside,12159852,62,205,False,spotify:track:003vvx7Niy0yvhvHt4a68B
2026-01-29,Fleetwood Mac,Dreams - 2004 Remaster,12137204,63,139,False,spotify:track:0ofHAoxe9vBkTCp2UQIavz
2026-01-29,Bad Bunny,NUEVAYoL,12061152,64,56,False,spotify:track:5TFD2bmFKGhoCRbX61nXY5
2026-01-29,Sabrina Carpenter,Manchild,11988656,65,34,False,spotify:track:2BwO5K8Q7EPAJSGze3AAh9
2026-01-29,Gracie Abrams,That’s So True,11969039,66,67,False,spotify:track:7ne4VBA60CxGM75vw0EYad
2026-01-29,Bad Bunny,EoO,11937347,67,56,False,spotify:track:6J5kc12BW5HuP3d7C3vvx8
2026-01-29,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),11935213,68,70,False,spotify:track:0FIDCNYYjNvPVimz5icugS
2026-01-29,Ella Langley,Choosin' Texas,11895026,69,4,False,spotify:track:65DbTqJKhbwqYbZ1Okr0rc
2026-01-29,The Marías,No One Noticed,11891993,70,63,False,spotify:track:3siwsiaEoU4Kuuc9WKMUy5
2026-01-29,"Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""",11763819,71,137,False,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s
2026-01-29,Arctic Monkeys,505,11699395,72,212,False,spotify:track:58ge6dfP91o9oXMzq3XkIS
2026-01-29,Bruno Mars,When I Was Your Man,11655500,73,161,False,spotify:track:0B7wvvmu9EISAwZnOpjhNI
2026-01-29,Beéle,no tiene sentido,11642563,74,33,False,spotify:track:1HEwEN64NjgTaHmo7LfkX8
2026-01-29,Vance Joy,Riptide,11637778,75,259,False,spotify:track:2uXlHCUbq9OMUwx3hrk06o
2026-01-29,"The Chainsmokers, Halsey",Closer,11635150,76,229,False,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
2026-01-29,Bruno Mars,Just the Way You Are,11584087,77,157,False,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ
2026-01-29,Justin Bieber,Sorry,11530494,78,40,False,spotify:track:09CtPGIpYB4BrO8qb1RGsF
2026-01-29,"ROSALÍA, Yahritza Y Su Esencia",La Perla,11528428,79,12,False,spotify:track:4oVO4fGNRRvEn0CRuFO4qv
2026-01-29,Linkin Park,In the End,11498971,80,128,False,spotify:track:60a0Rd6pjrkxjPbaKzXjfq
2026-01-29,Bruno Mars,It Will Rain,11485541,81,22,False,spotify:track:4rMNgxEwGWoPHIUcvB5BrB
2026-01-29,"PEDRO SAMPAIO, MC Meno K, Melody",JETSKI,11478359,82,5,False,spotify:track:3jhyw60F61gc7nC4dblqtC
2026-01-29,Tears For Fears,Everybody Wants To Rule The World,11459159,83,144,False,spotify:track:4RvWPyQ5RL0ao9LPZeSouE
2026-01-29,"mikeeysmind, Chill77, Unjaps",Papaoutai - Afro Soul,11440498,84,2,False,spotify:track:7qbqG0UWOdpsYE2G6ckXSb
2026-01-29,"Gorillaz, De La Soul",Feel Good Inc.,11387739,85,58,False,spotify:track:0d28khcov6AiegSCpG5TuT
2026-01-29,Kate Bush,Running Up That Hill (A Deal With God),11355904,86,43,False,spotify:track:1PtQJZVZIdWIYdARpZRDFO
2026-01-29,"EsDeeKid, Rico Ace",Phantom,11326730,87,11,False,spotify:track:57Z6TJCTMACXxdrcwZ3Zvf
2026-01-29,Herencia De Grandes,Ya Borracho,11233853,88,10,False,spotify:track:4NyUIohBa3CEMGcXURYSOh
2026-01-29,Kehlani,Folded,11183337,89,26,False,spotify:track:0bxPRWprUVpQK0UFcddkrA
2026-01-29,Lana Del Rey,Cinnamon Girl,11049498,90,15,False,spotify:track:2mdEsXPu8ZmkHRRtAdC09e
2026-01-29,Cigarettes After Sex,Apocalypse,11042095,91,185,False,spotify:track:1oAwsWBovWRIp7qLMGPIet
2026-01-29,Fetty Wap,Trap Queen,11018120,92,2,False,spotify:track:2d8JP84HNLKhmd6IYOoupQ
2026-01-29,sombr,undressed,10959305,93,44,False,spotify:track:0TFTAtCYhp2tQ9KcJIZb55
2026-01-29,Prince,Purple Rain,10873867,94,4,False,spotify:track:1uvyZBs4IZYRebHIB1747m
2026-01-29,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),10831664,95,133,False,spotify:track:2HRgqmZQC0MC7GeNuDIXHN
2026-01-29,Keane,Somewhere Only We Know,10827421,96,166,False,spotify:track:0ll8uFnc0nANY35E0Lfxvg
2026-01-29,Evanescence,Bring Me To Life,10666034,97,43,False,spotify:track:0COqiPhxzoWICwFCS4eZcp
2026-01-29,The Weeknd,Blinding Lights,10654438,98,322,False,spotify:track:0VjIjW4GlUZAMYd2vXMi3b
2026-01-29,Ed Sheeran,Shape of You,10570370,99,399,False,spotify:track:7qiZfU4dY1lWllzX7mPBI3
2026-01-29,Addison Rae,Fame is a Gun,10561841,100,10,False,spotify:track:7B3BwNecBhKvNwSMOOl7Gk
2026-01-29,Coldplay,Viva La Vida,10531686,101,179,False,spotify:track:1mea3bSkSGXuIRvnydlB5b
2026-01-29,Bad Bunny,VOY A LLeVARTE PA PR,10513628,102,48,False,spotify:track:59D4DOkspUbWyMmbAPQkxZ
2026-01-29,"J Balvin, Bad Bunny",LA CANCIÓN,10439224,103,136,False,spotify:track:0fea68AdmYNygeTGI4RC18
2026-01-29,Lana Del Rey,Young And Beautiful,10425967,104,48,False,spotify:track:2nMeu6UenVvwUktBCpLMK9
2026-01-29,Tame Impala,The Less I Know The Better,10378936,105,69,False,spotify:track:6K4t31amVTZDgR3sKmwUJJ
2026-01-29,The Script,The Man Who Can't Be Moved,10318396,106,11,False,spotify:track:3nqqDo8CcCLke3ZoTgiOKf
2026-01-29,"Régulo Molina, Oscar Maydon, Neton Vega",Canasteo,10298721,107,1,False,spotify:track:67jm6nWkkJUsiJ6zedlYng
2026-01-29,Radiohead,Let Down,10236657,108,35,False,spotify:track:2fuYa3Lx06QQJAm0MjztKr
2026-01-29,Chappell Roan,"Good Luck, Babe!",10169216,109,94,False,spotify:track:0WbMK4wrZ1wFSty9F7FCgu
2026-01-29,Empire Of The Sun,We Are The People,10164075,110,26,False,spotify:track:3zEN0ii6s4DHHBpnTp3RP7
2026-01-29,Olivia Dean,Nice To Each Other,10143456,111,22,False,spotify:track:7gKxCvTDWwV9wBhdeBbr3l
2026-01-29,Justin Bieber,DAISIES,10136106,112,29,False,spotify:track:5BZsQlgw21vDOAjoqkNgKb
2026-01-29,Rels B,TU VAS SIN (fav),10129423,113,29,False,spotify:track:6uiQ0DqbXTBc8tl0AUKZkR
2026-01-29,"Sean Paul, Keyshia Cole",(When You Gonna) Give It Up to Me - Radio Version,10126815,114,2,False,spotify:track:5nEdwtSv0qqeE0l4o1lR4q
2026-01-29,Linkin Park,Numb,10096371,115,99,False,spotify:track:2nLtzopw4rPReszdYBJU6h
2026-01-29,Lenin Ramírez,Todo Lo Fue,10054246,116,1,False,spotify:track:0Sa8aRfGckW0qUGLrBwoBG
2026-01-29,Fuerza Regida,Marlboro Rojo,10034227,117,38,False,spotify:track:3hpm0fTeSqlhJbnqAgaLZs
2026-01-29,Harry Styles,Sign of the Times,10031968,118,43,False,spotify:track:5Ohxk2dO5COHF1krpoPigN
2026-01-29,Ed Sheeran,Photograph,10025658,119,213,False,spotify:track:6fxVffaTuwjgEk5h9QyRjy
2026-01-29,Nirvana,Smells Like Teen Spirit - Remastered,9994484,120,141,False,spotify:track:0gucTLf7trAf37Ua1uAyAu
2026-01-29,"Omar Camacho, Victor Mendivil, Angel Almaguer, $HUPE",4x4,9991389,121,2,False,spotify:track:1nkrOMcNi5TAwYWDQAOaB3
2026-01-29,Don Toliver,No Pole,9959021,122,59,False,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz
2026-01-29,"Fuerza Regida, Grupo Frontera",COQUETA,9910157,123,38,False,spotify:track:1PREzVLuDT6PSE9sej4wnV
2026-01-29,Ed Sheeran,Perfect,9904768,124,432,False,spotify:track:0tgVpDi06FyKpA1z0VMD4v
2026-01-29,Olivia Dean,A Couple Minutes,9903153,125,10,False,spotify:track:312z6PZ8wwREck8613PkJk
2026-01-29,"Major Lazer, MØ, DJ Snake",Lean On (feat. MØ & DJ Snake),9840618,126,33,False,spotify:track:4WxU1gDVmoH6gstgR0MT78
2026-01-29,Lord Huron,The Night We Met,9840130,127,171,False,spotify:track:5yJaXWIErrrsjQ3J0eR5aK
2026-01-29,"Disney, Shakira",Zoo,9817146,128,5,False,spotify:track:3vJIaiTIHxHhYafTSPNiH4
2026-01-29,"Tate McRae, F1 The Album",Just Keep Watching (From F1® The Movie),9741415,129,32,False,spotify:track:2yWlGEgEfPot0lv3OAjuG3
2026-01-29,OneRepublic,Counting Stars,9677548,130,248,False,spotify:track:2tpWsVSb9UEmDRxAl1zhX1
2026-01-29,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,9651162,131,49,False,spotify:track:7d6yK8v8J484SWH5prIQiE
2026-01-29,Tom Odell,Another Love,9642140,132,251,False,spotify:track:7jtQIBanIiJOMS6RyCx6jZ
2026-01-29,a-ha,Take on Me,9621616,133,85,False,spotify:track:04aigH9HRGebQZu1JAN6X1
2026-01-29,Laufey,From The Start,9617412,134,30,False,spotify:track:43iIQbw5hx986dUEZbr3eN
2026-01-29,Tate McRae,Sports car,9614348,135,52,False,spotify:track:5UJbgR4XF4y1DvbkxEqe8S
2026-01-29,"Omar Camacho, Victor Mendivil",2+2,9576043,136,25,False,spotify:track:2GP6UzoA55p6yYiPCGyEhg
2026-01-29,Michael Jackson,Billie Jean,9575223,137,36,False,spotify:track:7J1uxwnxfQLu4APicE5Rnj
2026-01-29,Coldplay,The Scientist,9535939,138,92,False,spotify:track:75JFxkI2RXiU7L9VXzMkle
2026-01-29,Ariana Grande,we can't be friends (wait for your love),9514692,139,99,False,spotify:track:51ZQ1vr10ffzbwIjDCwqm4
2026-01-29,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),9510764,140,64,False,spotify:track:4QNpBfC0zvjKqPJcyqBy9W
2026-01-29,JENNIE,like JENNIE,9502932,141,47,False,spotify:track:0fK7ie6XwGxQTIkpFoWkd1
2026-01-29,"Don Omar, Lucenzo",Danza Kuduro,9491044,142,109,False,spotify:track:2a1o6ZejUi8U3wzzOtCOYw
2026-01-29,The Cure,Boys Don't Cry,9425087,143,2,False,spotify:track:1QFh8OH1e78dGd3VyJZCAC
2026-01-29,"Kendrick Lamar, SZA",luther (with sza),9403360,144,62,False,spotify:track:2CGNAOSuO1MEFCbBRgUzjd
2026-01-29,"B.o.B, Bruno Mars",Nothin' on You (feat. Bruno Mars),9402054,145,3,False,spotify:track:59dLtGBS26x7kc0rHbaPrq
2026-01-29,"French Montana, Swae Lee",Unforgettable,9380636,146,131,False,spotify:track:3B54sVLJ402zGa6Xm4YGNe
2026-01-29,TOTO,Africa,9302241,147,98,False,spotify:track:2374M0fQpWi3dLnB54qaLX
2026-01-29,"Maroon 5, Wiz Khalifa",Payphone,9251817,148,88,False,spotify:track:1XGmzt0PVuFgQYYnV2It7A
2026-01-29,The Weeknd,Die For You,9201063,149,206,False,spotify:track:2LBqCSwhJGcFQeTHMVGwy3
2026-01-29,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),9194029,150,66,False,spotify:track:54PbBpquVfhfrwRwvjSXbI
2026-01-29,"Romeo Santos, Prince Royce",Dardos,9192253,151,2,False,spotify:track:5SudOD9R1Of6CsJVWZy6CQ
2026-01-29,"Panda, MJ Records",Eu Te Seguro - Ao Vivo,9151592,152,5,False,spotify:track:4V2rUOmaevK0C1bKAkeFf5
2026-01-29,"A$AP Rocky, Brent Faiyaz",STAY HERE 4 LIFE (feat. Brent Faiyaz),9149559,153,2,False,spotify:track:2xsTsnA5QOFCnFXdEHGkli
2026-01-29,Madison Beer,bittersweet,9142896,154,9,False,spotify:track:6vDVu9IM9s8L8XMQ1c1Yti
2026-01-29,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",Diles,9097264,155,2,False,spotify:track:6C1RD7YQVvt3YQj0CmuTeu
2026-01-29,"Justin Bieber, Chance the Rapper",Confident,9077035,156,20,False,spotify:track:6czM6UMQD9qE5GAUp68oud
2026-01-29,Bruno Mars,Talking to the Moon,9069699,157,79,False,spotify:track:161DnLWsx1i3u1JT05lzqU
2026-01-29,Fleetwood Mac,The Chain - 2004 Remaster,8995302,158,23,False,spotify:track:5e9TFTbltYBg2xThimr0rU
2026-01-29,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Soda Pop,8987898,159,32,False,spotify:track:02sy7FAs8dkDNYsHp4Ul3f
2026-01-29,One Direction,Night Changes,8982358,160,155,False,spotify:track:5O2P9iiztwhomNh8xkR9lJ
2026-01-29,Charlie Puth,Attention,8971166,161,86,False,spotify:track:5cF0dROlMOK5uNZtivgu50
2026-01-29,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),8954468,162,185,False,spotify:track:22skzmqfdWrjJylampe0kt
2026-01-29,KAROL G,Si Antes Te Hubiera Conocido,8942865,163,77,False,spotify:track:73scB4Q4fcOmnsBVZPmk32
2026-01-29,Eminem,Without Me,8929470,164,217,False,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk
2026-01-29,"Shashwat Sachdev, Arijit Singh, Irshad Kamil, Armaan Khan","Gehra Hua (From ""Dhurandhar"")",8921859,165,6,False,spotify:track:5MCbGWnNLLjoHpbDO3BOgi
2026-01-29,Lady Gaga,Poker Face,8871841,166,51,False,spotify:track:1QV6tiMFM6fSOKOGLMHYYg
2026-01-29,The Marías,Sienna,8867946,167,19,False,spotify:track:0InIeZW4P6VO7dUGRM4AKH
2026-01-29,Linkin Park,Somewhere I Belong,8857674,168,4,False,spotify:track:3fjmSxt0PskST13CSdBUFx
2026-01-29,Cigarettes After Sex,Cry,8852296,169,51,False,spotify:track:3p4hRhMcb6ch8OLtATMaLw
